Date,AAPL,MSFT,spread,spread_zscore,vol_ratio,spread_momentum
2023-03-31,162.85499572753906,282.8015441894531,119.94654846191406,1.2416109532560686,0.8808563321189892,1.6604766845703125
2023-04-03,164.1092529296875,281.7519836425781,117.64273071289062,0.8683959122842142,0.6602971322680918,-2.3038177490234375
2023-04-04,163.57598876953125,281.7029113769531,118.12692260742188,0.8433489806955595,0.6149485713575932,0.48419189453125
2023-04-05,161.72914123535156,278.9171142578125,117.18797302246094,0.649163123903133,0.6469373480430768,-0.9389495849609375
2023-04-06,162.61798095703125,286.03863525390625,123.420654296875,1.4375703018589903,0.8623860512094218,6.2326812744140625
2023-04-10,160.02061462402344,283.87078857421875,123.85017395019531,1.504329544657935,0.8705086761236154,0.4295196533203125
2023-04-11,158.80584716796875,277.4358825683594,118.63003540039062,0.5486411742998607,1.02589316802238,-5.2201385498046875
2023-04-12,158.11453247070312,278.0832824707031,119.96875,0.7973282433120155,1.0796800655264622,1.338714599609375
2023-04-13,163.5068359375,284.31219482421875,120.80535888671875,0.9414062944458736,1.2019734734553615,0.83660888671875
2023-04-14,163.16119384765625,280.6827697753906,117.52157592773438,0.029366766335334322,1.1407480457411092,-3.283782958984375
2023-04-17,163.18089294433594,283.2919921875,120.11109924316406,0.7647557354322655,1.1919753587979391,2.5895233154296875
2023-04-18,164.40553283691406,282.8702087402344,118.46467590332031,0.2262418949701439,0.9652810201889865,-1.64642333984375
2023-04-19,165.5511474609375,282.94873046875,117.3975830078125,-0.21063346194408838,0.9726095478358378,-1.0670928955078125
2023-04-20,164.58328247070312,280.6533508300781,116.070068359375,-0.8633279469473971,0.6200486077263581,-1.3275146484375
2023-04-21,162.9735107421875,280.3100280761719,117.33651733398438,-0.415592750803015,0.4795415762959535,1.266448974609375
2023-04-24,163.27964782714844,276.3960876464844,113.11643981933594,-1.8617316748738384,0.4528085434348807,-4.2200775146484375
2023-04-25,161.73899841308594,270.1672668457031,108.42826843261719,-2.760584836968576,0.6814873960214304,-4.68817138671875
2023-04-26,161.72914123535156,289.7367248535156,128.00758361816406,2.374533030233339,1.803416995265394,19.579315185546875
2023-04-27,166.32147216796875,299.01629638671875,132.69482421875,2.6413771079887582,1.7790017771889772,4.6872406005859375
2023-04-28,167.57569885253906,301.3999938964844,133.8242950439453,2.287462529132099,1.754864774165457,1.1294708251953125
2023-05-01,167.48684692382812,299.73236083984375,132.24551391601562,1.7504917040410224,1.6929278572904025,-1.5787811279296875
2023-05-02,166.44984436035156,299.58526611328125,133.1354217529297,1.6409739138889885,1.4714180683142015,0.8899078369140625
2023-05-03,165.3733673095703,298.5944519042969,133.22108459472656,1.4614173191840125,0.7042543215601438,0.085662841796875
2023-05-04,163.73394775390625,299.58526611328125,135.851318359375,1.5862319270010607,0.249032661388714,2.6302337646484375
2023-05-05,171.41749572753906,304.72528076171875,133.3077850341797,1.1594610136447303,0.42303585847575803,-2.5435333251953125
2023-05-08,171.3483428955078,302.763427734375,131.4150848388672,0.8668051483826557,0.4331808829597328,-1.8927001953125
2023-05-09,169.63980102539062,301.1449279785156,131.505126953125,0.796376972229298,0.4779646721599678,0.0900421142578125
2023-05-10,171.40760803222656,306.3536376953125,134.94602966308594,1.0849243483877522,0.5636450143988847,3.4409027099609375
2023-05-11,171.59524536132812,304.1955261230469,132.60028076171875,0.7431758187721021,0.6333048837398709,-2.3457489013671875
2023-05-12,170.6656494140625,303.0773620605469,132.41171264648438,0.646814532015941,0.5148685436257039,-0.188568115234375
2023-05-15,170.17112731933594,303.5579833984375,133.38685607910156,0.6852037351500324,0.4940494207554645,0.9751434326171875
2023-05-16,170.17112731933594,305.79449462890625,135.6233673095703,0.8536680307575697,0.4811835459186278,2.23651123046875
2023-05-17,170.7843017578125,308.6847229003906,137.90042114257812,1.0181770398627943,0.35087337667916646,2.2770538330078125
2023-05-18,173.1182403564453,313.1282043457031,140.0099639892578,1.1674132897038003,0.3527138214802764,2.1095428466796875
2023-05-19,173.22708129882812,312.9513244628906,139.7242431640625,1.043464024670143,0.3034924719120378,-0.2857208251953125
2023-05-22,172.2776336669922,315.7431640625,143.4655303955078,1.5091911301117469,0.2800944400830242,3.7412872314453125
2023-05-23,169.66677856445312,309.9234313964844,140.25665283203125,1.458967084110861,0.6836494630891458,-3.2088775634765625
2023-05-24,169.9436798095703,308.5372314453125,138.5935516357422,0.9424573604826786,1.1185424576274066,-1.6631011962890625
2023-05-25,171.08099365234375,320.4029235839844,149.32192993164062,2.848680789087027,1.729371968815175,10.728378295898438
2023-05-26,173.4940643310547,327.2549743652344,153.7609100341797,2.7543188586834906,1.7154306513326143,4.4389801025390625
2023-05-30,175.3434295654297,325.6033935546875,150.2599639892578,1.855770351738203,1.7881685107454866,-3.500946044921875
2023-05-31,175.29397583007812,322.8311767578125,147.53720092773438,1.2901157924710156,1.570404800912062,-2.7227630615234375
2023-06-01,178.10263061523438,326.9502258300781,148.84759521484375,1.3241681426714802,1.4694756839078413,1.310394287109375
2023-06-02,178.95314025878906,329.72247314453125,150.7693328857422,1.4168291861665967,0.9438929932720812,1.9217376708984375
2023-06-05,177.59825134277344,330.2533264160156,152.6550750732422,1.4811193895410257,0.6914498619083307,1.8857421875
2023-06-06,177.23236083984375,328.0316162109375,150.79925537109375,1.126479393842907,0.7179006432592341,-1.8558197021484375
2023-06-07,175.85769653320312,317.9059753417969,142.04827880859375,-0.09703518713393915,1.1519790858647185,-8.7509765625
2023-06-08,178.57736206054688,319.754150390625,141.17678833007812,-0.27000910550155677,1.0883991723527997,-0.871490478515625
2023-06-09,178.96304321289062,321.2582092285156,142.295166015625,-0.19119175537472985,1.0528492058321222,1.118377685546875
2023-06-12,181.7617950439453,326.2325744628906,144.4707794189453,0.05451276828393495,1.2157816371550911,2.1756134033203125
2023-06-13,181.28709411621094,328.63128662109375,147.3441925048828,0.4595868040164636,1.231268772595203,2.8734130859375
2023-06-14,181.9200439453125,331.629638671875,149.7095947265625,0.8183601197202168,0.28932440036356666,2.3654022216796875
2023-06-15,183.9573211669922,342.2074890136719,158.2501678466797,2.126583222977984,0.686105751253628,8.540573120117188
2023-06-16,182.87933349609375,336.5351257324219,153.65579223632812,1.1683311072503602,1.0611937514456107,-4.5943756103515625
2023-06-20,182.9683380126953,332.3276062011719,149.35926818847656,0.31318951546733403,1.1537453494199468,-4.2965240478515625
2023-06-21,181.929931640625,327.91363525390625,145.98370361328125,-0.36492997099048774,1.2030520128724407,-3.3755645751953125
2023-06-22,184.93637084960938,333.9595031738281,149.02313232421875,0.15183350093369086,1.3119620944722163,3.0394287109375
2023-06-23,184.6199188232422,329.348876953125,144.7289581298828,-0.8942591183902289,0.8488260610835962,-4.2941741943359375
2023-06-26,183.22547912597656,323.0375671386719,139.8120880126953,-1.7509861545463827,0.9524605910783086,-4.9168701171875
2023-06-27,185.98468017578125,328.9065246582031,142.92184448242188,-0.9941081676753319,1.1940549115399368,3.1097564697265625
2023-06-28,187.1615447998047,330.16485595703125,143.00331115722656,-0.8875507750092605,1.1282124302737384,0.0814666748046875
2023-06-29,187.49777221679688,329.37841796875,141.88064575195312,-1.03255723557851,0.9579455328708356,-1.1226654052734375
2023-06-30,191.8294677734375,334.7755432128906,142.94607543945312,-0.7461387776845979,0.9782401915314973,1.0654296875
2023-07-03,190.3361358642578,332.26861572265625,141.93247985839844,-0.8604367198314996,0.7253339419153991,-1.0135955810546875
2023-07-05,189.21859741210938,332.42596435546875,143.20736694335938,-0.5296332178720021,0.5748141753953472,1.2748870849609375
2023-07-06,189.6932830810547,335.49310302734375,145.79981994628906,0.0699752064506586,0.609736606992683,2.5924530029296875
2023-07-07,188.57574462890625,331.51171875,142.93597412109375,-0.5650983798500121,0.8271580180841445,-2.8638458251953125
2023-07-10,186.5286102294922,326.212890625,139.6842803955078,-1.236170382793728,0.6899243037142736,-3.2516937255859375
2023-07-11,186.00445556640625,326.8420715332031,140.83761596679688,-0.9602017258215482,0.7131756698373057,1.1533355712890625
2023-07-12,187.67581176757812,331.4920654296875,143.81625366210938,-0.32224251366531287,0.9020653462053398,2.9786376953125
2023-07-13,188.4373016357422,336.859619140625,148.4223175048828,0.6353886363390016,0.9871591248055567,4.6060638427734375
2023-07-14,188.58567810058594,339.39593505859375,150.8102569580078,1.1114768870536218,0.8709451314269725,2.387939453125
2023-07-17,191.8492431640625,339.8776550292969,148.02841186523438,0.8055152585733244,0.5263853358424915,-2.7818450927734375
2023-07-18,191.59210205078125,353.4046936035156,161.81259155273438,3.25960474092209,0.963647748528975,13.7841796875
2023-07-19,192.9469757080078,349.0693664550781,156.1223907470703,1.8849254682318457,1.278509668095284,-5.6902008056640625
2023-07-20,190.9987335205078,340.9983215332031,149.9995880126953,0.7318272958688844,1.5117079868764065,-6.122802734375
2023-07-21,189.82188415527344,337.9508056640625,148.12892150878906,0.40861384401115797,1.5607798576608072,-1.87066650390625
2023-07-24,190.62295532226562,339.2681579589844,148.64520263671875,0.46358819188912853,1.6040708747046564,0.5162811279296875
